N-gramm,Count
jessica sixzero,1
offer'st next,1
whate'er thou,1
to tubal,1
tubal and,1
will assure,1
galleys ;,1
drive him,1
a cavil,1
cavil :,1
be bride,1
father were,1
young gamester,1
sirrah young,1
: sirrah,1
all persuaded,1
exit baptista,1
to signior,1
assurance ;,1
this assurance,1
bianca be,1
i young,1
persuaded with,1
shall bianca,1
sunday following,1
the sunday,1
katharine is,1
can drive,1
sunday next,1
thus resolv,1
men die,1
tight galleys,1
twelve tight,1
to chus,1
heir and,1
has in,1
gremio has,1
one old,1
pisa walls,1
rich pisa,1
within rich,1
four as,1
houses three,1
her houses,1
if law,1
did owe,1
", authority",1
came well,1
' came,1
'only ',1
that 'only,1
power deny,1
be only,1
deny not,1
live she,1
owe him,1
of fruitful,1
"chus ,",1
marseilles ',1
and twelve,1
"galliasses ,",1
two galliasses,1
"argosies ,",1
great argosies,1
than three,1
argosy ?,1
i chok,1
' road,1
in marseilles,1
fruitful land,1
lying in,1
is lying,1
have antonio,1
argosy that,1
besides an,1
land amounts,1
i pinch,1
than twenty,1
her jointure,1
greatest port,1
magnificoes of,1
his waning,1
of merchant-marring,1
preposterous ass,1
% preposterous,1
"barbary ,",1
and india,1
one vessel,1
leisure for,1
lecture shall,1
vessel 'scape,1
dreadful touch,1
merchant-marring rocks,1
never read,1
your lecture,1
music we,1
prerogative ;,1
have prerogative,1
rocks ?,1
harmony :,1
heavenly harmony,1
patroness of,1
salanio sixzero,1
", barbary",1
read so,1
wrangling pedant,1
i pause,1
me double,1
bianca forty-seven,1
braves of,1
these braves,1
from mexico,1
bear these,1
and england,1
your harmony,1
from lisbon,1
"philosophy ,",1
why music,1
read philosophy,1
usual pain,1
studies or,1
"lisbon ,",1
his studies,1
refresh the,1
to refresh,1
was ordain,1
music was,1
the patroness,1
", wrangling",1
age set,1
crafty wither,1
'd lucentio,1
but suppos,1
at morning,1
card of,1
a card,1
have fac,1
hide !,1
'd hide,1
doth impeach,1
your crafty,1
called 'suppos,1
fox is,1
italian fox,1
old italian,1
toy !,1
him justice,1
twenty merchants,1
thy table,1
foot under,1
set foot,1
lucentio must,1
'suppos 'd,1
katharine welcom,1
get their,1
sister katharine,1
entertainment her,1
soon forgot,1
grow too,1
% fiddler,1
should appear,1
tranio scene,1
a sire,1
child shall,1
do get,1
'd vincentio,1
commonly do,1
and greedy,1
", commonly",1
greedy to,1
to confound,1
confound a,1
: fathers,1
he plies,1
plies the,1
with poor,1
if whilst,1
struck in,1
doth fry,1
nourisheth .,1
that nourisheth,1
age that,1
is age,1
stand back,1
"skipper ,",1
debt twenty,1
. skipper,1
fry .,1
thine doth,1
ladies eyes,1
times over,1
freeze .,1
doth freeze,1
% greybeard,1
i. gremio,1
friend along,1
"youngling ,",1
% youngling,1
thoughts can,1
but youth,1
petty debt,1
love bianca,1
assure my,1
me wife,1
then away,1
city is,1
house within,1
you assure,1
my bianca,1
dower shall,1
greatest dower,1
daughter greatest,1
lie by,1
that flourisheth,1
by portia,1
must win,1
deeds must,1
'tis deeds,1
side with,1
strife :,1
'll compound,1
flourisheth .,1
unquiet soul,1
bianca more,1
maid nerissa,1
with plate,1
sweet bassanio,1
venture madly,1
and venture,1
suddenly ?,1
so suddenly,1
match clapp,1
are dear,1
ever match,1
dear bought,1
you dear,1
' sunday,1
merry cheer,1
married o,1
fine array,1
have rings,1
comes apace,1
sunday comes,1
ships have,1
; sunday,1
petruchio fourthree,1
all miscarried,1
madly on,1
desperate mart,1
suitor first,1
seek is,1
myself meantime,1
was suitor,1
as maids,1
we long,1
quiet catch,1
and widows,1
a quiet,1
widows .,1
", quiet",1
gain i,1
commodity lay,1
shall hence,1
hence upon,1
your wedding-day,1
seas .,1
you gain,1
'twill bring,1
friends welcome,1
fretting by,1
lay fretting,1
richly furnished,1
plate and,1
portion .,1
gold in,1
belong to,1
that belong,1
and brass,1
pewter and,1
unwearied spirit,1
", pewter",1
"needle-work ,",1
in needle-work,1
spirit in,1
venice gold,1
to house,1
valance of,1
", valance",1
doing courtesies,1
with pearl,1
boss 'd,1
ancient roman,1
roman honour,1
cushions boss,1
honour more,1
and unwearied,1
or housekeeping,1
more appears,1
", six",1
this portion,1
answerable to,1
poor antonio,1
things answerable,1
my stalls,1
oxen standing,1
fat oxen,1
score fat,1
six score,1
in trouble,1
housekeeping :,1
trouble ?,1
the pail,1
kindest man,1
milch-kine to,1
hundred milch-kine,1
farm i,1
the best-condition,1
my farm,1
best-condition 'd,1
turkey cushions,1
", turkey",1
: basins,1
then treble,1
him six,1
of tyrian,1
and deface,1
hangings all,1
deface the,1
my hangings,1
; double,1
double six,1
dainty hands,1
her dainty,1
? pay,1
lave her,1
treble that,1
to lave,1
ewers to,1
and ewers,1
basins and,1
description shall,1
hair thorough,1
thorough bassanio,1
tyrian tapestry,1
tapestry ;,1
fine linen,1
what sum,1
appears than,1
draws breath,1
"canopies ,",1
and canopies,1
", tents",1
costly apparel,1
", costly",1
"counterpoints ,",1
arras counterpoints,1
sum owes,1
in ivory,1
my arras,1
chests my,1
cypress chests,1
in cypress,1
my crowns,1
owes he,1
have stuff,1
coffers i,1
ivory coffers,1
to strive,1
strive for,1
which resteth,1
with salanio,1
chamber up,1
are entirely,1
dress your,1
entirely welcome,1
father prays,1
lorenzo fifty-eight,1
but meeting,1
inventions .,1
odd inventions,1
salanio by,1
servant bianca,1
all saying,1
for odd,1
rules for,1
saying nay,1
him along,1
true rules,1
change true,1
lorenzo salanio,1
fashions please,1
know to-morrow,1
bianca fivezero,1
salanio fifty-eight,1
this pedant,1
every stale,1
wandering eyes,1
thy wandering,1
his infidel,1
humble to,1
so humble,1
yet if,1
infidel ?,1
pedant :,1
old venetian,1
masters both,1
pry into,1
to pry,1
venetian friend,1
hortensio fivezero,1
new interest,1
lucentio fivezero,1
interest here,1
very friends,1
and countrymen,1
old fashions,1
? tut,1
win at,1
'a re,1
letter there,1
", 'c",1
' bianca,1
his estate,1
'b mi,1
; 'b,1
passion ;,1
plead hortensio,1
salanio gratiano,1
all accord,1
fa ut,1
'gamut ',1
gratiano fivenine,1
% 'gamut,1
of hortensio,1
gamut of,1
% nerissa,1
the gamut,1
cheer yon,1
yon stranger,1
'c fa,1
unless in,1
gamut ?,1
: 'e,1
antonio commends,1
this gamut,1
show pity,1
commends him,1
gives bassanio,1
bassanio a,1
ope his,1
la mi,1
'e la,1
notes have,1
loves with,1
friend doth,1
doth .,1
two notes,1
"clef ,",1
one clef,1
sol re,1
'd sol,1
: 'd,1
all affection,1
seize thee,1
that list,1
gamut long,1
for wooing,1
pertains to,1
fortune stood,1
", 'point",1
caskets there,1
noted for,1
be noted,1
did mine,1
matter falls,1
behaviour ;,1
wooing here,1
'point the,1
blunt behaviour,1
in blunt,1
jests in,1
bitter jests,1
here until,1
i sweat,1
sweat again,1
his bitter,1
and swearing,1
more pertains,1
friends invite,1
very roof,1
i beheld,1
good katharine,1
tranio fifty-one,1
married too,1
katharina tranio,1
' katharina,1
please him,1
mad petruchio,1
bassanio fifty-seven,1
can look,1
poor katharine,1
intermission .,1
at poor,1
world point,1
hath woo,1
wed where,1
banns ;,1
beheld the,1
proclaim the,1
for intermission,1
"invite ,",1
swearing till,1
hiding his,1
list :,1
mean good,1
bridegroom when,1
mockery will,1
what mockery,1
son-in-law .,1
our son-in-law,1
petruchio should,1
katharine and,1
that katharine,1
'pointed day,1
the 'pointed,1
the ceremonial,1
our feast,1
baptista fivezero,1
first boy,1
by changing,1
quit with,1
hortensio will,1
"ranging ,",1
thee ranging,1
ne'er win,1
attends to,1
ceremonial rites,1
frantic fool,1
forc'd to,1
roof was,1
was dry,1
at leisure,1
dry with,1
who woo,1
mad-brain rudesby,1
a mad-brain,1
if promise,1
hand oppos,1
promise last,1
stand pleas,1
be forc'd,1
fortune achiev,1
shame but,1
nerissa ?,1
shame of,1
lucentio to,1
says lucentio,1
marriage !,1
rites of,1
yet read,1
my gamut,1
resteth in,1
% hac,1
impart my,1
", sigeia",1
unto vincentio,1
i freely,1
"est ,",1
am lucentio,1
", simois",1
freely told,1
"ibat ,",1
had ran,1
"steterat ,",1
construe them,1
senis .,1
regia celsa,1
priami regia,1
tellus ;,1
", rating",1
rating myself,1
simois ;,1
braggart .,1
disguised thus,1
first impart,1
last ?,1
old pantaloon,1
's hear.—,1
instrument 's,1
my instrument,1
must freely,1
returning .,1
dir returning,1
paper brings,1
pantaloon .,1
bassanio fivenine,1
might beguile,1
blotted paper,1
the unpleasant'st,1
", celsa",1
my port,1
bearing my,1
unpleasant'st words,1
man tranio,1
", priami",1
ever blotted,1
a wooing,1
— hac,1
we last,1
hortensio plays,1
but learn,1
we down,1
his ventures,1
sit we,1
all strife,1
lessons as,1
learn my,1
ventures fail,1
fail 'd,1
one hit,1
'pointed times,1
life-blood .,1
nor 'pointed,1
hours nor,1
to hours,1
be tied,1
schools ;,1
scholar in,1
hit ?,1
breeching scholar,1
no breeching,1
your instrument,1
play you,1
left we,1
", engag",1
where left,1
state was,1
vour instrument,1
was worse,1
tune vour,1
: tune,1
never :,1
than nothing,1
have engag,1
lecture when,1
the whiles,1
mere enemy,1
paper as,1
gaping wound,1
", issuing",1
issuing life-blood,1
have tun,1
done ere,1
lecture will,1
whiles ;,1
hear.— stage,1
o fie,1
past my,1
salanio portia,1
gratiano salanio,1
had won,1
musician groweth,1
our fine,1
be deceiv,1
watch withal,1
"wait ,",1
"formal ,",1
fleece that,1
portia fivenine,1
fleece .,1
some shrewd,1
so formal,1
lessons make,1
thus pleasant,1
been thus,1
"unkindly ,",1
not unkindly,1
it rest,1
doubt :,1
groweth amorous,1
amorous .,1
be arguing,1
more pleasant,1
fairly drawn,1
taught by,1
been taught,1
than hath,1
her welcome,1
"effectual ,",1
and effectual,1
"pithy ,",1
", pithy",1
briefer sort,1
my fingering,1
venice ?,1
that royal,1
a briefer,1
success ;,1
gamut in,1
you gamut,1
with rudiments,1
the jasons,1
"jasons ,",1
arguing still,1
shrewd contents,1
the treble,1
", presume",1
and forward,1
that jars,1
base knave,1
base is,1
base .,1
despair not,1
constant man,1
; celsa,1
presume not,1
he hear,1
our pedant,1
with leave,1
heed he,1
: hac,1
construe it,1
tune again,1
and tune,1
% spit,1
treble jars,1
half yourself,1
forward our,1
the constitution,1
contents in,1
", æacides",1
in yon,1
yon same,1
his grandfather,1
that steal,1
colour from,1
from bassanio,1
was ajax,1
æacides was,1
friend dead,1
mistrust it,1
turn so,1
% mistrust,1
mistrust .,1
i mistrust,1
"pedascule ,",1
: pedascule,1
court my,1
could turn,1
knave doth,1
pedant is,1
more eyes,1
so disfigure,1
"crest ,",1
soft low,1
am fallen,1
players that,1
fallen to,1
", players",1
repose him,1
to repose,1
some journey,1
travelling some,1
for herein,1
dir belike,1
that sounds,1
herein fortune,1
fortune shows,1
trumpet 't,1
shows herself,1
wakes .,1
office when,1
more kind,1
up gently,1
true diligence,1
her use,1
offer service,1
% bid,1
enter players,1
: 'twas,1
to weigh,1
part was,1
gentlewoman so,1
weigh the,1
the gentlewoman,1
'twas where,1
them ready,1
some surgeon,1
his wounds,1
fellow i,1
! grieve,1
accept our,1
so nominated,1
nominated in,1
you intend,1
so express,1
am arm,1
well prepar,1
players lord,1
players four,1
with modesty,1
husbanded with,1
be husbanded,1
"told ,",1
another tell,1
apparel he,1
which lingering,1
lingering penance,1
a misery,1
she cut,1
what apparel,1
honourable wife,1
costly suit,1
' some,1
and horse,1
judge whether,1
cool your,1
lordship cool,1
'will't please,1
whether bassanio,1
bassanio had,1
", 'will't",1
"diaper ,",1
a diaper,1
his hounds,1
poverty ;,1
"excellent ,",1
with hollow,1
passing excellent,1
pastime passing,1
be pastime,1
man outlive,1
sirs :,1
gentle sirs,1
it kindly,1
outlive his,1
view with,1
hollow eye,1
lady mourns,1
he dreams,1
is—say that,1
wrinkled brow,1
he is—say,1
brow an,1
an age,1
been lunatic,1
. persuade,1
mourns at,1
was aptly,1
balance here,1
there balance,1
barthol'mew my,1
his knife,1
the intent,1
hath full,1
full relation,1
here appeareth,1
appeareth due,1
suits like,1
all suits,1
him dress,1
to barthol'mew,1
bosom for,1
due upon,1
exeunt one,1
house affords,1
and upright,1
want nothing,1
them want,1
welcome every,1
friendly welcome,1
them friendly,1
drunkard 's,1
him 'madam,1
elder art,1
noble ladies,1
him do,1
drunkard let,1
well-deserving pillar,1
"pillar ,",1
accomplished :,1
them accomplished,1
ladies unto,1
swear there,1
most heartily,1
heartily i,1
prepare your,1
hath observ,1
honourable action,1
with honourable,1
bear himself,1
he bear,1
—as he,1
obeisance .,1
him obeisance,1
beseech the,1
more elder,1
"buttery ,",1
aptly fitted,1
cunning can,1
", over-eyeing",1
"modesties ,",1
your modesties,1
doubtful of,1
am doubtful,1
— 'nearest,1
'nearest his,1
play to-night,1
can assist,1
hand wherein,1
—doth it,1
it excellent,1
didst it,1
honour means,1
soto that,1
was soto,1
naturally perform,1
and naturally,1
fitted and,1
' those,1
judge ?,1
over-eyeing of,1
thou than,1
grows impatient,1
the buttery,1
antick in,1
veriest antick,1
therefore lay,1
ourselves were,1
lay bare,1
bare your,1
contain ourselves,1
can contain,1
smile he,1
: —doth,1
", 'his",1
should smile,1
passion and,1
merry passion,1
break into,1
honour never,1
'his breast,1
odd behaviour,1
his odd,1
third a,1
. repent,1
another bear,1
of barabbas,1
would esteem,1
as fleet,1
the stock,1
echo were,1
stock of,1
if echo,1
better dog,1
scent :,1
dullest scent,1
barabbas had,1
him worth,1
to-day pick,1
twice to-day,1
husband rather,1
merest loss,1
we trifle,1
the merest,1
trifle time,1
cried upon,1
bellman is,1
esteem him,1
husbands !,1
pound .,1
or drunk,1
with ale,1
"breathes ,",1
he breathes,1
it behind,1
wish would,1
breathe ?,1
he breathe,1
drunk ?,1
make else,1
sees sly,1
christian husbands,1
dir sees,1
hunt again,1
unquiet house,1
unto them,1
nerissa shylock,1
look unto,1
sup them,1
but sup,1
dozen such,1
", bellman",1
twenty pound,1
sleep so,1
% huntsman,1
law allows,1
poor cur,1
"merriman ,",1
brach merriman,1
: brach,1
hounds :,1
tender well,1
"huntsman ,",1
allows it,1
sentence !,1
this flesh,1
tarry a,1
bond doth,1
huntsman and,1
with huntsman,1
"hunting ,",1
from hunting,1
lord from,1
winded .,1
words expressly,1
flesh from,1
is emboss,1
for twenty,1
brach .,1
coldest fault,1
the coldest,1
pursue sentence,1
same merchant,1
"hedge-corner ,",1
the hedge-corner,1
silver made,1
how silver,1
. saw'st,1
'd brach,1
cut this,1
deep-mouth 'd,1
law doth,1
most rightful,1
rightful judge,1
the deep-mouth,1
clowder with,1
couple clowder,1
and couple,1
emboss 'd,1
bed but,1
so soundly,1
repent not,1
burn sweet,1
me music,1
procure me,1
am married,1
wife which,1
. procure,1
lodging sweet,1
wood to,1
sweet wood,1
as life,1
but life,1
bassanio eighty-one,1
me esteem,1
distilled waters,1
warm distilled,1
in warm,1
above thy,1
foul head,1
his foul,1
balm his,1
", sacrifice",1
music ready,1
instantly with,1
my wanton,1
your debt,1
bestrew 'd,1
and bestrew,1
he repents,1
"rose-water ,",1
repents not,1
of rose-water,1
basin full,1
silver basin,1
pays your,1
jew do,1
ready when,1
one attend,1
reverence say,1
submissive reverence,1
cut but,1
low submissive,1
but deep,1
deep enough,1
heavenly sound,1
a dulcet,1
wanton pictures,1
sacrifice them,1
monstrous beast,1
this drunken,1
this currish,1
banquet by,1
delicious banquet,1
most delicious,1
rings put,1
sweet clothes,1
in sweet,1
were convey,1
currish jew,1
! sirs,1
entreat some,1
image !,1
thine image,1
loathsome is,1
how foul,1
nerissa eighty-one,1
grim death,1
! grim,1
lies !,1
swine he,1
brave attendants,1
attendants near,1
this devil,1
worthless fancy,1
it round,1
fairest chamber,1
my fairest,1
gently to,1
him gently,1
wife would,1
. carry,1
manage well,1
fancy .,1
little thanks,1
beggar then,1
were by,1
or worthless,1
flattering dream,1
gratiano eighty-one,1
could entreat,1
seem strange,1
one huntsman,1
forget himself,1
then forget,1
with soft,1
low tongue,1
expressly are,1
a well-deserving,1
bethink thee,1
lunacy .,1
bassanio seventy-eight,1
strange lunacy,1
hence by,1
beaten hence,1
as beaten,1
shuns your,1
kindred shuns,1
hence comes,1
lord seven,1
servants droop,1
it ten,1
mourn .,1
lady mourn,1
here's— sly,1
: here's—,1
bestraught :,1
not bestraught,1
times o'er,1
christendom .,1
call home,1
home thy,1
thy ancient,1
servants do,1
have music,1
beck :,1
thy beck,1
office ready,1
each in,1
give sentence,1
sentence 'gainst,1
do attend,1
merchant there,1
thy servants,1
ancient thoughts,1
lowly dreams,1
deeds upon,1
abject lowly,1
these abject,1
hence these,1
banish hence,1
and banish,1
from banishment,1
thoughts from,1
knave in,1
lyingest knave,1
the lyingest,1
a bear-herd,1
profession a,1
present profession,1
wrest once,1
by present,1
"bear-herd ,",1
once the,1
law to,1
little wrong,1
and curb,1
transmutation a,1
down truth,1
by transmutation,1
"cardmaker ,",1
a cardmaker,1
education a,1
by education,1
a pedlar,1
curb this,1
this cruel,1
birth a,1
", wrest",1
bears down,1
score me,1
appear that,1
", score",1
sheer ale,1
for sheer,1
score for,1
on forfeit,1
pence on,1
fourteen pence,1
not fourteen,1
she say,1
that malice,1
tinker ?,1
"wincot ,",1
of wincot,1
ale-wife of,1
malice bears,1
fat ale-wife,1
"hacket ,",1
marian hacket,1
ask marian,1
? ask,1
apollo plays,1
needs give,1
twenty caged,1
echoes from,1
greyhounds are,1
doth then,1
thy greyhounds,1
wilt course,1
show likest,1
likest god's,1
hollow earth,1
the hollow,1
god's when,1
shrill echoes,1
breathed stags,1
when mercy,1
mercy seasons,1
seasons justice,1
fetch shrill,1
answer them,1
welkin answer,1
though justice,1
hounds shall,1
thy hounds,1
as breathed,1
"stags ,",1
thou hunt,1
a running,1
move and,1
which seem,1
sedges hid,1
in sedges,1
cytherea all,1
god himself,1
and earthly,1
and cytherea,1
running brook,1
painted by,1
", fleeter",1
adonis painted,1
earthly power,1
straight adonis,1
pictures ?,1
love pictures,1
two eight,1
power doth,1
roe .,1
the roe,1
hunt ?,1
lark :,1
caged nightingales,1
softer and,1
purpose trimm,1
see salvation,1
salvation :,1
bed on,1
do pray,1
lustful bed,1
the lustful,1
same prayer,1
prayer doth,1
render the,1
us should,1
spoke thus,1
to mitigate,1
mitigate the,1
couch softer,1
thou sleep,1
strict court,1
sing :,1
venice must,1
nightingales do,1
for semiramis,1
justice none,1
